order_date,sales_qty,sales_amount,currency,user_id,r_id
09-05-2019,1,315,INR,10524,485981
09-05-2019,1,116,INR,53950,502598
10-05-2019,42,12639,INR,80405,105959
10-05-2019,26,8394,INR,21208,105525
10-05-2019,3,926,INR,5620,105526
10-05-2019,4,995,INR,34541,340849
10-05-2019,1,222,INR,85312,211298
10-05-2019,6,1620,INR,64506,105708
10-05-2019,1,102,INR,97793,107281
10-05-2019,5,2213,INR,79531,105958
10-05-2019,4,1273,INR,53673,447679
13-05-2019,252,32759,INR,46044,103008
13-05-2019,4,1130,INR,29097,347242
13-05-2019,1,343,INR,53286,442456
13-05-2019,3,708,INR,46999,105964
13-05-2019,1,231,INR,17954,105518
14-05-2019,26,6963,INR,31692,105515
14-05-2019,2,648,INR,96425,173509
14-05-2019,6,1278,INR,12245,464702
14-05-2019,3,1380,INR,42782,375928
14-05-2019,3,1042,INR,89201,396223
14-05-2019,6,1736,INR,41464,134260
14-05-2019,3,903,INR,93643,144859
15-05-2019,12,4407,INR,81052,450977
15-05-2019,8,1875,INR,79109,452002
15-05-2019,1,338,INR,5889,105514
15-05-2019,2,542,INR,91646,134529
15-05-2019,7,1750,INR,72643,106446
15-05-2019,1,551,INR,95460,347854
15-05-2019,3,921,INR,47278,439812
16-05-2019,24,6884,INR,52186,384458
16-05-2019,21,5074,INR,41945,500430
16-05-2019,1,227,INR,58150,105523
16-05-2019,1,329,INR,19757,293513
16-05-2019,12,3185,INR,7316,106592
16-05-2019,16,3278,INR,69274,364052
16-05-2019,1,463,INR,6966,350366
17-05-2019,12,4407,INR,60372,477567
17-05-2019,21,6296,INR,85082,275381
17-05-2019,6,1278,INR,79060,433066
17-05-2019,3,810,INR,94328,363613
17-05-2019,3,750,INR,77752,277448
17-05-2019,6,1745,INR,435,483006
17-05-2019,1,157,INR,83386,105969
17-05-2019,3,1106,INR,74447,105512
17-05-2019,4,1389,INR,86754,292841
20-05-2019,2,560,INR,21993,550213
20-05-2019,31,7912,INR,81104,364805
20-05-2019,1,343,INR,32753,134889
20-05-2019,3,833,INR,22423,377963
20-05-2019,18,4245,INR,1982,367305
20-05-2019,1,157,INR,82563,491984
20-05-2019,2,694,INR,44759,134256
21-05-2019,12,4407,INR,71204,331096
21-05-2019,3,667,INR,34303,494590
21-05-2019,3,745,INR,67932,107280
21-05-2019,3,1106,INR,56027,173473
21-05-2019,15,5208,INR,52829,565032
21-05-2019,4,1125,INR,57862,545070
22-05-2019,18,5912,INR,34744,105520
22-05-2019,17,4833,INR,60884,507818
22-05-2019,24,5644,INR,8312,105524
22-05-2019,1,176,INR,39509,134255
22-05-2019,1,167,INR,94082,474516
22-05-2019,1,222,INR,44359,579035
22-05-2019,57,14037,INR,54897,466471
22-05-2019,8,1671,INR,37230,491989
22-05-2019,1,278,INR,22428,105971
22-05-2019,2,509,INR,12979,107090
22-05-2019,2,565,INR,44249,471761
23-05-2019,18,4907,INR,13124,530084
23-05-2019,1,106,INR,76278,389284
23-05-2019,1,144,INR,43102,144855
23-05-2019,13,2778,INR,538,107321
23-05-2019,12,4481,INR,37392,429444
23-05-2019,5,1736,INR,7234,424729
24-05-2019,12,3528,INR,1338,579980
24-05-2019,6,1250,INR,70123,178396
24-05-2019,7,1810,INR,89950,453703
24-05-2019,22,4819,INR,520,314093
24-05-2019,4,1074,INR,4213,173508
24-05-2019,60,9653,INR,19982,173511
24-05-2019,1,222,INR,10282,470626
24-05-2019,30,6500,INR,78410,510797
24-05-2019,3,1241,INR,37983,538227
24-05-2019,23,7870,INR,36893,500395
27-05-2019,14,3394,INR,84891,545032
27-05-2019,10,2389,INR,64972,504337
27-05-2019,30,7514,INR,19226,470345
27-05-2019,1,218,INR,48824,530482
27-05-2019,6,2083,INR,34409,466327
27-05-2019,2,565,INR,40489,440912
28-05-2019,191,24875,INR,74002,496475
28-05-2019,10,2634,INR,35445,564799
28-05-2019,3,759,INR,41862,173510
28-05-2019,1,176,INR,10390,406809
28-05-2019,1,83,INR,68498,501223
28-05-2019,14,3676,INR,67792,377757
28-05-2019,3,1380,INR,90190,380216
28-05-2019,18,6366,INR,83550,172251
28-05-2019,1,407,INR,13871,172265
29-05-2019,6,2449,INR,74982,172263
29-05-2019,17,4046,INR,85166,172262
29-05-2019,9,2241,INR,11076,457759
29-05-2019,3,667,INR,14769,309720
29-05-2019,1,111,INR,60611,531621
29-05-2019,8,2046,INR,26064,447439
29-05-2019,7,1394,INR,59293,172248
29-05-2019,1,551,INR,80451,174142
29-05-2019,2,718,INR,34698,569629
30-05-2019,13,3593,INR,80578,437882
30-05-2019,12,2963,INR,20104,172258
30-05-2019,18,4662,INR,32716,172249
30-05-2019,1,157,INR,50104,389444
30-05-2019,42,7759,INR,39818,357122
30-05-2019,3,1157,INR,75911,201714
31-05-2019,4,972,INR,20759,467122
31-05-2019,2,648,INR,46006,172252
31-05-2019,18,5736,INR,21875,369470
31-05-2019,7,1806,INR,87749,343188
31-05-2019,10,2417,INR,30475,333531
31-05-2019,132,29574,INR,68211,489688
31-05-2019,15,4259,INR,97674,332602
31-05-2019,1,157,INR,50033,207394
31-05-2019,1,102,INR,7144,205059
31-05-2019,3,1245,INR,17905,377850
31-05-2019,5,1852,INR,31324,495861
03-06-2019,18,5199,INR,95246,486663
03-06-2019,6,1278,INR,15972,270012
03-06-2019,6,1417,INR,98974,324809
03-06-2019,1,218,INR,94383,205078
03-06-2019,33,8111,INR,12219,205074
03-06-2019,1,315,INR,52776,205066
03-06-2019,2,579,INR,70990,256543
04-06-2019,37,10671,INR,32337,205058
04-06-2019,1,324,INR,76957,555149
04-06-2019,2,394,INR,60851,205046
04-06-2019,7,1829,INR,66666,207395
04-06-2019,3,1241,INR,84865,205077
04-06-2019,2,810,INR,87682,207396
04-06-2019,2,509,INR,92155,563399
04-06-2019,1,338,INR,40847,299074
05-06-2019,12,3319,INR,53936,425673
05-06-2019,30,7750,INR,5235,546729
05-06-2019,2,606,INR,60427,533845
05-06-2019,2,509,INR,77156,205062
05-06-2019,2,500,INR,5189,205060
05-06-2019,24,3861,INR,49650,205079
05-06-2019,1,329,INR,57222,342920
05-06-2019,54,16741,INR,50027,266823
05-06-2019,1,157,INR,57163,434450
05-06-2019,4,907,INR,39005,218084
05-06-2019,1,139,INR,17773,560429
05-06-2019,4,1227,INR,94778,340947
06-06-2019,1,366,INR,18634,431883
06-06-2019,3,792,INR,31520,432858
06-06-2019,1,171,INR,97963,515260
06-06-2019,45,10148,INR,14221,430203
06-06-2019,6,1593,INR,48098,505648
06-06-2019,1,421,INR,19965,430999
06-06-2019,2,694,INR,43961,506673
07-06-2019,144,34829,INR,56061,431542
07-06-2019,42,8157,INR,23137,431029
07-06-2019,2,426,INR,57069,490738
07-06-2019,1,218,INR,85089,534200
07-06-2019,26,7593,INR,27421,505642
07-06-2019,1,204,INR,82112,431034
07-06-2019,5,2069,INR,5589,431671
07-06-2019,8,2894,INR,33730,555843
10-06-2019,25,6542,INR,62036,430190
10-06-2019,13,3546,INR,31385,505454
10-06-2019,1,315,INR,97692,474992
10-06-2019,7,1713,INR,64604,448622
10-06-2019,6,1458,INR,85769,448302
10-06-2019,1,139,INR,20515,432757
10-06-2019,1,116,INR,28492,430188
11-06-2019,140,18199,INR,72744,429152
11-06-2019,5,1208,INR,85464,430733
11-06-2019,19,4481,INR,10064,476929
11-06-2019,1,329,INR,36198,517592
11-06-2019,24,5792,INR,61647,569198
11-06-2019,4,1796,INR,99583,437009
11-06-2019,2,579,INR,61599,430112
11-06-2019,2,509,INR,66627,429141
11-06-2019,3,1019,INR,22954,435222
12-06-2019,7,1875,INR,40232,430153
12-06-2019,2,370,INR,38796,430163
12-06-2019,1,338,INR,3321,429159
12-06-2019,1,83,INR,50981,430142
12-06-2019,2,477,INR,22770,539853
12-06-2019,1,111,INR,67151,430128
12-06-2019,23,5472,INR,27452,431644
12-06-2019,14,2995,INR,57906,516158
12-06-2019,1,278,INR,96612,430907
12-06-2019,4,1227,INR,31651,431920
13-06-2019,8,2231,INR,21076,469081
13-06-2019,13,3269,INR,22370,570884
13-06-2019,12,2963,INR,45590,475437
13-06-2019,2,481,INR,28466,504574
13-06-2019,6,1593,INR,20360,430146
13-06-2019,1,347,INR,90676,540664
14-06-2019,30,7486,INR,98185,434118
14-06-2019,15,3894,INR,15098,507875
14-06-2019,1,500,INR,26275,475269
14-06-2019,25,5898,INR,20835,432065
14-06-2019,2,412,INR,93770,510172
14-06-2019,1,329,INR,21933,48225
14-06-2019,114,30333,INR,22962,512476
14-06-2019,1,102,INR,56714,352231
14-06-2019,2,690,INR,43307,524339
14-06-2019,3,1042,INR,35082,503638
15-06-2019,2,630,INR,34669,271260
17-06-2019,24,6884,INR,85552,251774
17-06-2019,1,278,INR,95637,304284
17-06-2019,2,611,INR,85848,284336
17-06-2019,9,2023,INR,93129,309735
17-06-2019,12,2921,INR,79853,289243
17-06-2019,7,1625,INR,75562,210667
17-06-2019,1,463,INR,10613,212961
18-06-2019,21,5019,INR,70817,290901
18-06-2019,5,1056,INR,46068,490116
18-06-2019,2,509,INR,8135,229171
18-06-2019,2,407,INR,73827,508084
18-06-2019,4,1292,INR,26864,322394
18-06-2019,6,1968,INR,68376,218289
18-06-2019,3,819,INR,78619,407942
19-06-2019,3,736,INR,68811,578774
19-06-2019,6,1565,INR,85095,384056
19-06-2019,24,6694,INR,26299,428417
19-06-2019,1,111,INR,35719,34056
19-06-2019,6,1417,INR,38292,140005
19-06-2019,1,315,INR,35951,538989
19-06-2019,15,3134,INR,12142,39745
19-06-2019,2,588,INR,35476,404429
19-06-2019,5,1532,INR,80562,453711
20-06-2019,2,528,INR,73225,375931
20-06-2019,11,2440,INR,2330,23826
20-06-2019,12,3523,INR,85918,155513
20-06-2019,14,3171,INR,3638,57086
20-06-2019,19,4787,INR,70710,485785
20-06-2019,1,222,INR,59725,427465
20-06-2019,1,241,INR,10418,492994
20-06-2019,7,2315,INR,28830,579508
21-06-2019,24,5991,INR,19746,378650
21-06-2019,20,5458,INR,95165,446418
21-06-2019,1,190,INR,7870,33879
21-06-2019,3,745,INR,86793,563177
21-06-2019,22,6139,INR,96674,452772
21-06-2019,1,333,INR,9372,473433
21-06-2019,30,7704,INR,25224,289269
21-06-2019,1,157,INR,17270,390060
21-06-2019,1,306,INR,74784,454156
21-06-2019,3,1060,INR,25991,428441
21-06-2019,13,4398,INR,33707,317462
22-06-2019,1,157,INR,72051,480086
24-06-2019,13,3398,INR,4209,42451
24-06-2019,3,745,INR,24662,540355
24-06-2019,3,634,INR,77689,387594
24-06-2019,2,810,INR,3916,576371
25-06-2019,4,935,INR,58012,557236
25-06-2019,9,2407,INR,96357,576372
25-06-2019,3,639,INR,27546,169111
25-06-2019,2,551,INR,50195,387591
25-06-2019,12,3185,INR,11175,421375
25-06-2019,36,6648,INR,32382,113628
25-06-2019,7,2583,INR,64726,378517
25-06-2019,8,2894,INR,32623,421922
25-06-2019,2,718,INR,50700,411694
26-06-2019,18,4764,INR,1108,544289
26-06-2019,6,1366,INR,39850,133181
26-06-2019,7,1574,INR,75395,349822
26-06-2019,1,222,INR,24116,509075
26-06-2019,23,6125,INR,80211,63780
26-06-2019,1,315,INR,39996,460469
26-06-2019,21,4463,INR,16225,463615
26-06-2019,1,116,INR,70311,93876
26-06-2019,9,2657,INR,58776,343043
27-06-2019,30,7486,INR,53536,463617
27-06-2019,13,2880,INR,73616,2595
27-06-2019,18,5657,INR,53737,2592
27-06-2019,14,3454,INR,67804,44868
27-06-2019,2,528,INR,82390,274574
27-06-2019,33,8111,INR,30040,530930
27-06-2019,6,1968,INR,20012,465240
27-06-2019,3,903,INR,18210,505068
28-06-2019,97,24491,INR,34814,450537
28-06-2019,10,2819,INR,17989,377463
28-06-2019,12,3523,INR,9873,542252
28-06-2019,18,4537,INR,80576,396780
28-06-2019,13,3106,INR,82776,412274
28-06-2019,1,111,INR,24011,485757
28-06-2019,30,8171,INR,46801,456658
28-06-2019,1,102,INR,43924,540739
28-06-2019,5,1644,INR,77971,560889
28-06-2019,13,4514,INR,31784,574492
01-07-2019,169,43060,INR,29105,518120
01-07-2019,16,3773,INR,62139,307088
01-07-2019,16,3560,INR,37753,386398
01-07-2019,2,556,INR,44373,117014
01-07-2019,336,73481,INR,81181,557722
01-07-2019,1,157,INR,38624,566077
01-07-2019,1,347,INR,54405,514317
02-07-2019,18,5097,INR,56056,515324
02-07-2019,2,421,INR,43137,393121
02-07-2019,1,250,INR,89353,457711
02-07-2019,10,2681,INR,40452,479981
02-07-2019,3,722,INR,70240,561866
02-07-2019,5,1880,INR,55594,573721
02-07-2019,5,1620,INR,59264,448243
02-07-2019,2,616,INR,66660,335634
02-07-2019,1,454,INR,85212,551063
03-07-2019,19,5093,INR,78913,313607
03-07-2019,17,4347,INR,25214,415325
03-07-2019,1,329,INR,77701,198632
03-07-2019,3,616,INR,63389,245205
03-07-2019,1,222,INR,66261,564224
03-07-2019,72,17921,INR,93326,454591
03-07-2019,13,2787,INR,41,339794
03-07-2019,2,588,INR,45887,316330
03-07-2019,1,204,INR,44146,98772
04-07-2019,5,1458,INR,31433,333451
04-07-2019,29,5787,INR,35774,320709
04-07-2019,6,1421,INR,61734,416780
04-07-2019,2,398,INR,21531,463053
04-07-2019,1,111,INR,82573,576202
04-07-2019,53,13028,INR,35732,2931
04-07-2019,5,1620,INR,14633,274785
05-07-2019,44,11977,INR,46699,506721
05-07-2019,7,1676,INR,23107,437466
05-07-2019,6,1481,INR,71756,473883
05-07-2019,7,1690,INR,44669,511864
05-07-2019,1,111,INR,83248,515226
05-07-2019,234,50546,INR,1263,186756
05-07-2019,3,1176,INR,93417,515344
05-07-2019,8,2894,INR,69073,501500
08-07-2019,13,3454,INR,23566,124267
08-07-2019,2,495,INR,8200,548833
08-07-2019,4,1023,INR,36601,545566
08-07-2019,27,7130,INR,54559,541089
08-07-2019,1,111,INR,9807,498590
08-07-2019,336,63926,INR,7013,539203
08-07-2019,1,157,INR,73216,449181
08-07-2019,1,116,INR,45623,545549
08-07-2019,1,454,INR,17429,568449
09-07-2019,38,10130,INR,23984,512982
09-07-2019,18,4782,INR,88760,182041
09-07-2019,7,1579,INR,34841,207674
09-07-2019,23,5722,INR,81554,422289
09-07-2019,15,3588,INR,67041,575540
09-07-2019,12,3069,INR,65610,506862
09-07-2019,6,2111,INR,38755,574449
09-07-2019,1,347,INR,10850,173784
09-07-2019,3,921,INR,99524,341287
10-07-2019,5,1412,INR,94009,545550
10-07-2019,3,1102,INR,10497,107354
10-07-2019,1,83,INR,25475,539534
10-07-2019,2,500,INR,48214,560177
10-07-2019,1,222,INR,99762,242640
10-07-2019,36,9981,INR,30708,292268
10-07-2019,16,3347,INR,4634,577176
10-07-2019,2,588,INR,45298,25720
10-07-2019,7,2046,INR,47861,509802
11-07-2019,24,7824,INR,58175,440396
11-07-2019,15,3551,INR,16290,469345
11-07-2019,1,250,INR,66207,504114
11-07-2019,1,338,INR,99922,362571
11-07-2019,3,1042,INR,5328,267156
12-07-2019,8,2472,INR,64404,473953
12-07-2019,24,5722,INR,44598,66880
12-07-2019,1,97,INR,73125,245809
12-07-2019,7,1819,INR,29618,378235
12-07-2019,1,222,INR,59784,440149
12-07-2019,12,3361,INR,50122,153845
12-07-2019,12,2218,INR,54692,440389
12-07-2019,1,102,INR,82887,115406
12-07-2019,4,1292,INR,40283,255294
12-07-2019,5,1736,INR,68169,460893
15-07-2019,147,19065,INR,21823,466753
15-07-2019,6,1583,INR,9702,354052
15-07-2019,10,2639,INR,1378,573263
15-07-2019,2,588,INR,50663,299103
15-07-2019,3,833,INR,5583,402626
15-07-2019,1,218,INR,84199,498445
15-07-2019,30,7991,INR,9482,450066
15-07-2019,1,472,INR,84827,382858
15-07-2019,1,463,INR,2819,66893
15-07-2019,4,1245,INR,56657,396495
16-07-2019,18,5250,INR,72405,268730
16-07-2019,3,1000,INR,94531,66895
16-07-2019,9,2241,INR,29412,455150
16-07-2019,1,176,INR,63020,66899
16-07-2019,4,1000,INR,28552,391008
16-07-2019,18,4778,INR,85044,255657
16-07-2019,4,1528,INR,2864,337565
16-07-2019,2,810,INR,63159,189792
16-07-2019,2,718,INR,38876,508973
17-07-2019,2,546,INR,625,111681
17-07-2019,29,9176,INR,60839,454854
17-07-2019,15,3690,INR,71298,458430
17-07-2019,1,398,INR,8698,406818
17-07-2019,30,9083,INR,44811,457465
17-07-2019,1,111,INR,66876,521718
17-07-2019,6,1662,INR,80502,44451
17-07-2019,9,1810,INR,67448,135259
17-07-2019,1,356,INR,10412,256760
17-07-2019,1,463,INR,6515,503705
17-07-2019,4,1125,INR,89418,460075
18-07-2019,10,2819,INR,54311,506539
18-07-2019,1,282,INR,97281,501772
18-07-2019,1,398,INR,92915,1425
18-07-2019,1,167,INR,60189,27212
18-07-2019,1,111,INR,491,115354
18-07-2019,60,15468,INR,3997,380339
18-07-2019,1,120,INR,62048,527384
18-07-2019,4,1505,INR,19678,383603
19-07-2019,3,833,INR,29709,303403
19-07-2019,17,4477,INR,81452,399740
19-07-2019,9,2181,INR,85613,290285
19-07-2019,1,287,INR,1350,118609
19-07-2019,26,6361,INR,20921,525609
19-07-2019,2,657,INR,86153,460047
19-07-2019,17,4056,INR,24452,558770
19-07-2019,3,1171,INR,31461,2404
19-07-2019,7,2546,INR,28455,379265
19-07-2019,1,227,INR,97845,309195
22-07-2019,11,3611,INR,79556,137453
22-07-2019,7,1556,INR,25128,38206
22-07-2019,1,250,INR,16099,420626
22-07-2019,1,111,INR,46437,490259
22-07-2019,173,38245,INR,26309,496470
22-07-2019,1,315,INR,90570,114919
22-07-2019,2,810,INR,61066,369585
23-07-2019,6,1495,INR,42062,304989
23-07-2019,7,2347,INR,9501,200610
23-07-2019,1,250,INR,99690,529305
23-07-2019,5,1245,INR,30415,426613
23-07-2019,4,1083,INR,37122,269364
23-07-2019,6,1537,INR,63519,506442
23-07-2019,4,1796,INR,98321,100521
23-07-2019,5,1852,INR,87572,349508
23-07-2019,1,407,INR,54495,344055
23-07-2019,1,454,INR,21084,434655
24-07-2019,24,6454,INR,14916,481889
24-07-2019,42,10870,INR,64750,515188
24-07-2019,10,2505,INR,82028,462565
24-07-2019,5,1329,INR,54894,163236
24-07-2019,180,37403,INR,36642,462324
24-07-2019,8,1829,INR,23288,186110
24-07-2019,1,315,INR,13588,461357
24-07-2019,1,319,INR,90047,541919
24-07-2019,9,2352,INR,18600,445551
24-07-2019,2,829,INR,54627,576577
24-07-2019,1,231,INR,2440,387213
24-07-2019,4,1227,INR,54018,442711
25-07-2019,151,37361,INR,82987,549645
25-07-2019,30,6361,INR,99513,437378
25-07-2019,5,1245,INR,14679,413841
25-07-2019,1,111,INR,53824,437379
25-07-2019,4,1389,INR,54156,495364
25-07-2019,2,565,INR,16949,345934
26-07-2019,13,3708,INR,20305,374271
26-07-2019,31,8273,INR,4351,403900
26-07-2019,44,10514,INR,82679,374270
26-07-2019,4,1079,INR,57552,492536
26-07-2019,3,667,INR,63035,547100
26-07-2019,1,329,INR,61342,437377
26-07-2019,134,31588,INR,30035,486527
26-07-2019,1,315,INR,79639,364470
26-07-2019,3,1389,INR,20506,541346
26-07-2019,5,1852,INR,93176,373729
26-07-2019,1,454,INR,2927,375905
29-07-2019,3,935,INR,62101,558468
29-07-2019,12,3944,INR,92767,446624
29-07-2019,18,5782,INR,41267,573085
29-07-2019,13,3269,INR,9254,533612
29-07-2019,7,1819,INR,90965,142423
29-07-2019,214,45847,INR,93407,289371
29-07-2019,1,463,INR,5132,405515
30-07-2019,51,6630,INR,7977,11993
30-07-2019,9,2463,INR,45395,337073
30-07-2019,19,5458,INR,89770,423409
30-07-2019,1,347,INR,10116,488391
30-07-2019,20,5051,INR,61357,548300
30-07-2019,1,329,INR,63748,326864
30-07-2019,77,22333,INR,89741,409679
30-07-2019,4,1519,INR,6233,512493
30-07-2019,7,2315,INR,9926,543638
30-07-2019,2,616,INR,3448,231151
31-07-2019,9,2870,INR,61468,357701
31-07-2019,23,5514,INR,78005,417538
31-07-2019,4,907,INR,71507,317454
31-07-2019,1,218,INR,47510,445572
31-07-2019,33,8111,INR,57378,401154
31-07-2019,5,727,INR,80776,425165
31-07-2019,12,2597,INR,1979,444363
31-07-2019,2,690,INR,2257,463871
31-07-2019,2,579,INR,12472,480412
31-07-2019,5,1431,INR,38758,577697
01-08-2019,1,56,INR,77306,208811
01-08-2019,3,667,INR,35904,190272
01-08-2019,504,113319,INR,72426,340100
01-08-2019,12,3319,INR,34074,176323
01-08-2019,6,2199,INR,32968,487839
02-08-2019,37,10324,INR,43067,566326
02-08-2019,76,17120,INR,97270,558680
02-08-2019,2,565,INR,65971,11175
02-08-2019,1,333,INR,89552,512123
02-08-2019,36,9556,INR,12479,115005
02-08-2019,1,157,INR,13267,445561
02-08-2019,6,2352,INR,54424,466239
02-08-2019,12,4282,INR,87472,445560
02-08-2019,2,792,INR,80951,409541
03-08-2019,11,3421,INR,46180,445564
05-08-2019,15,3940,INR,58024,445556
05-08-2019,48,9134,INR,44617,577336
05-08-2019,45,11069,INR,62890,445555
05-08-2019,100,21968,INR,60588,445558
05-08-2019,1,472,INR,15573,443930
05-08-2019,2,579,INR,29136,83004
06-08-2019,37,9380,INR,48,377792
06-08-2019,19,5181,INR,72252,232100
06-08-2019,5,1231,INR,59006,374284
06-08-2019,2,500,INR,43927,252739
06-08-2019,23,4616,INR,6615,271237
06-08-2019,4,1657,INR,96165,163808
06-08-2019,5,1620,INR,39685,230725
06-08-2019,2,509,INR,64553,321279
07-08-2019,2,639,INR,42468,472357
07-08-2019,7,2093,INR,53545,477488
07-08-2019,9,2231,INR,5624,406828
07-08-2019,12,3069,INR,45030,496425
07-08-2019,1,88,INR,45273,490324
07-08-2019,7,1745,INR,50290,382928
07-08-2019,1,333,INR,7692,375039
07-08-2019,6,2171,INR,9787,375038
07-08-2019,13,2787,INR,23194,75888
07-08-2019,18,4009,INR,69206,177040
07-08-2019,1,278,INR,86892,391089
07-08-2019,1,347,INR,89340,482374
07-08-2019,8,2454,INR,48744,350531
08-08-2019,12,2995,INR,85250,439078
08-08-2019,4,829,INR,87846,313744
08-08-2019,1,130,INR,67086,152779
08-08-2019,22,4903,INR,46544,152777
08-08-2019,46,11519,INR,76395,429815
08-08-2019,1,329,INR,84659,152774
08-08-2019,57,13773,INR,75447,410772
08-08-2019,8,2778,INR,76629,46483
09-08-2019,78,22509,INR,6608,152772
09-08-2019,21,5227,INR,59203,6824
09-08-2019,25,5833,INR,36292,129475
09-08-2019,6,1606,INR,77045,474082
09-08-2019,18,4889,INR,15774,104751
09-08-2019,1,111,INR,20899,93624
09-08-2019,112,24745,INR,92886,365362
09-08-2019,5,1935,INR,46478,411502
09-08-2019,12,4167,INR,74650,153746
12-08-2019,37,4769,INR,20015,516062
12-08-2019,3,880,INR,99450,205326
12-08-2019,19,4481,INR,74669,403383
12-08-2019,1,167,INR,700,493258
12-08-2019,1,0,INR,53800,465252
12-08-2019,1,157,INR,72535,151218
12-08-2019,7,1407,INR,78440,448207
12-08-2019,18,3324,INR,8484,422631
12-08-2019,1,347,INR,99165,152789
13-08-2019,1,56,INR,53494,247652
13-08-2019,5,2069,INR,4889,152787
13-08-2019,6,2083,INR,60843,504883
13-08-2019,7,2148,INR,73234,511722
14-08-2019,18,4009,INR,78705,469294
14-08-2019,2,972,INR,90152,69893
14-08-2019,1,347,INR,48557,561063
14-08-2019,3,921,INR,81471,184117
16-08-2019,107,13866,INR,33799,375976
16-08-2019,18,3324,INR,2731,560890
16-08-2019,1,306,INR,47484,375974
16-08-2019,4,1528,INR,81409,244345
16-08-2019,15,5324,INR,14950,291773
19-08-2019,21,5880,INR,76207,204924
19-08-2019,15,3449,INR,27912,425247
19-08-2019,14,3468,INR,69530,447159
19-08-2019,11,2778,INR,6282,65506
19-08-2019,20,4861,INR,45808,513382
19-08-2019,1,333,INR,33738,535928
19-08-2019,462,94792,INR,84317,577886
19-08-2019,1,630,INR,64832,448118
19-08-2019,1,181,INR,35941,471579
19-08-2019,4,1273,INR,27879,279326
20-08-2019,16,4833,INR,26404,401863
20-08-2019,13,3204,INR,21378,493805
20-08-2019,1,250,INR,31083,499587
20-08-2019,5,2208,INR,85710,546039
20-08-2019,8,2778,INR,39091,65060
20-08-2019,3,819,INR,76557,376030
20-08-2019,3,1019,INR,63318,535927
21-08-2019,1,282,INR,1452,537200
21-08-2019,7,1787,INR,92920,45005
21-08-2019,167,32875,INR,75142,162479
21-08-2019,25,5644,INR,17409,398025
21-08-2019,18,3324,INR,18152,439637
21-08-2019,3,819,INR,96874,545721
22-08-2019,8,2102,INR,29107,434504
22-08-2019,37,10435,INR,55916,484760
22-08-2019,4,949,INR,47506,263777
22-08-2019,5,1102,INR,9315,388360
22-08-2019,30,8111,INR,67422,522989
22-08-2019,3,1157,INR,39135,442252
23-08-2019,6,1620,INR,82477,553595
23-08-2019,46,9083,INR,93468,336832
23-08-2019,44,12065,INR,40497,380080
23-08-2019,24,5644,INR,80127,230523
23-08-2019,13,3111,INR,28165,465112
23-08-2019,367,75648,INR,91242,329196
23-08-2019,1,102,INR,92724,321119
23-08-2019,2,968,INR,41301,535932
23-08-2019,11,3704,INR,94753,530802
23-08-2019,3,903,INR,32328,348932
26-08-2019,22,6657,INR,14226,402828
26-08-2019,35,8139,INR,73626,536165
26-08-2019,15,3731,INR,28566,239254
26-08-2019,4,903,INR,20386,572936
26-08-2019,1,329,INR,20258,430457
26-08-2019,376,82931,INR,53662,513600
26-08-2019,1,630,INR,16761,233154
26-08-2019,2,579,INR,57816,555122
27-08-2019,2,431,INR,52499,555246
27-08-2019,1,185,INR,1362,183244
27-08-2019,8,1796,INR,18414,446004
27-08-2019,6,2486,INR,70757,466521
27-08-2019,15,5324,INR,28425,407792
27-08-2019,7,2250,INR,36209,251252
28-08-2019,24,4935,INR,6178,313702
28-08-2019,31,8861,INR,4354,360493
28-08-2019,2,514,INR,1172,266087
28-08-2019,3,704,INR,68402,476564
28-08-2019,6,1630,INR,58351,495523
28-08-2019,1,111,INR,10292,512747
28-08-2019,45,12454,INR,51117,480146
28-08-2019,8,1708,INR,27351,436307
28-08-2019,2,690,INR,78691,464914
28-08-2019,4,1329,INR,33124,391576
29-08-2019,22,6208,INR,4818,224302
29-08-2019,2,472,INR,61289,403061
29-08-2019,1,111,INR,55841,533462
29-08-2019,12,2750,INR,7108,42756
29-08-2019,1,139,INR,33360,337349
29-08-2019,5,1736,INR,76306,166210
30-08-2019,6,1708,INR,40456,483654
30-08-2019,10,2903,INR,59811,506988
30-08-2019,2,523,INR,47595,470118
30-08-2019,3,630,INR,22860,524078
30-08-2019,235,46421,INR,60929,506985
30-08-2019,1,315,INR,40858,443758
30-08-2019,1,551,INR,5251,414787
30-08-2019,9,3009,INR,25176,580322
30-08-2019,5,1583,INR,47243,301066
02-09-2019,20,5046,INR,99123,42064
02-09-2019,2,449,INR,77356,577173
02-09-2019,3,741,INR,73734,578811
02-09-2019,2,472,INR,8868,382186
02-09-2019,1,426,INR,79597,576631
02-09-2019,3,926,INR,27390,507504
03-09-2019,1,273,INR,18846,446813
03-09-2019,2,704,INR,62012,474125
03-09-2019,1,176,INR,91766,445607
03-09-2019,1,236,INR,75401,104753
03-09-2019,6,1375,INR,98865,104754
03-09-2019,4,1657,INR,39106,416610
03-09-2019,7,2431,INR,44729,493208
03-09-2019,4,1227,INR,25472,507067
04-09-2019,6,1685,INR,18207,92916
04-09-2019,1,403,INR,31842,252329
04-09-2019,2,468,INR,41971,42057
04-09-2019,1,333,INR,82373,260064
04-09-2019,18,4778,INR,67683,542812
04-09-2019,13,2968,INR,84934,42053
04-09-2019,1,551,INR,84654,347131
04-09-2019,4,1125,INR,90922,414558
