menu_id,r_id,f_id,cuisine,price
mn899806,530266,fd47161,"Snacks,North Indian",220
mn900010,415793,fd28,"Biryani,Indian",90
mn900010,415793,fd47161,"Biryani,Indian",90
mn900140,434298,fd28,"Continental,Chinese",169
mn900140,434298,fd47161,"Continental,Chinese",169
mn900606,556873,fd28,"Italian,Fast Food",140
mn900606,556873,fd47161,"Italian,Fast Food",140
mn900641,576683,fd28,"South Indian,Chinese",130
mn900641,576683,fd47161,"South Indian,Chinese",130
mn900691,576682,fd28,"South Indian,Chinese",130
mn900691,576682,fd47161,"South Indian,Chinese",130
mn901025,492159,fd28,"Arabian,North Indian",110
mn901025,492159,fd47161,"Arabian,North Indian",110
mn901558,576686,fd28,"Chinese,South Indian",130
mn901558,576686,fd47161,"Chinese,South Indian",130
mn901694,343489,fd28,"Indian,Fast Food",150
mn901694,343489,fd47161,"Indian,Fast Food",150
mn902433,506515,fd28,"Chinese,Pan-Asian",179
mn902433,506515,fd47161,"Chinese,Pan-Asian",179
mn902563,328099,fd28,Chinese,192.5
mn902563,328099,fd47161,Chinese,192.5
mn902738,467182,fd28,"South Indian,Biryani",120
mn902738,467182,fd47161,"South Indian,Biryani",120
mn903202,561133,fd28,"South Indian,Chinese",40
mn903202,561133,fd47161,"South Indian,Chinese",40
mn903729,312743,fd28,"Chinese,Asian",229
mn903729,312743,fd47161,"Chinese,Asian",229
mn904049,31627,fd28,"Biryani,Mughlai",209
mn904049,31627,fd47161,"Biryani,Mughlai",209
mn904112,439700,fd28,"Chinese,Tibetan",135
mn904112,439700,fd47161,"Chinese,Tibetan",135
mn904213,439700,fd28,"Chinese,Tibetan",135
mn904213,439700,fd47161,"Chinese,Tibetan",135
mn905235,562239,fd28,"South Indian,North Indian",169
mn905235,562239,fd47161,"South Indian,North Indian",169
mn905572,528523,fd28,"Biryani,Chinese",80
mn905572,528523,fd47161,"Biryani,Chinese",80
mn905785,469583,fd28,"Chinese,Snacks",145
mn905785,469583,fd47161,"Chinese,Snacks",145
mn905960,415764,fd28,"North Indian,Punjabi",179
mn905960,415764,fd47161,"North Indian,Punjabi",179
mn907195,115918,fd28,"Kerala,South Indian",110
mn907195,115918,fd47161,"Kerala,South Indian",110
mn907425,362115,fd28,"Indian,Chinese",130
mn907425,362115,fd47161,"Indian,Chinese",130
mn908050,411583,fd28,"Chinese,Continental",169
mn908050,411583,fd47161,"Chinese,Continental",169
mn908146,168849,fd28,"Fast Food,Beverages",149
mn908146,168849,fd47161,"Fast Food,Beverages",149
mn909041,35186,fd28,"Arabian,Middle Eastern",180
mn909041,35186,fd47161,"Arabian,Middle Eastern",180
mn909282,166892,fd28,"Andhra,Biryani",239
mn909282,166892,fd47161,"Andhra,Biryani",239
mn909522,30732,fd28,"Continental,Italian",199
mn909522,30732,fd47161,"Continental,Italian",199
mn910361,233090,fd28,"Tibetan,Chinese",140
mn910361,233090,fd47161,"Tibetan,Chinese",140
mn910518,321626,fd28,Biryani,129
mn910518,321626,fd47161,Biryani,129
mn910662,434488,fd28,"South Indian,North Indian",140
mn910662,434488,fd47161,"South Indian,North Indian",140
mn910915,36492,fd28,"Indian,Tandoor",229
mn910915,36492,fd47161,"Indian,Tandoor",229
mn911968,482982,fd28,"Mangalorean,South Indian",145
mn911968,482982,fd47161,"Mangalorean,South Indian",145
mn912511,525552,fd28,"Indian,Snacks",70
mn912511,525552,fd47161,"Indian,Snacks",70
mn913295,217871,fd28,"Chinese,North Indian",130
mn913295,217871,fd47161,"Chinese,North Indian",130
mn913347,536334,fd28,"Chinese,Snacks",90
mn913347,536334,fd47161,"Chinese,Snacks",90
mn913567,504956,fd28,"North Indian,Chinese",220
mn913567,504956,fd47161,"North Indian,Chinese",220
mn913744,484909,fd28,"Biryani,Chinese",85
mn913744,484909,fd47161,"Biryani,Chinese",85
mn914032,70836,fd28,"Chinese,North Indian",195
mn914032,70836,fd47161,"Chinese,North Indian",195
mn914194,4979,fd28,"North Indian,Chinese",239
mn914194,4979,fd47161,"North Indian,Chinese",239
mn914388,67683,fd28,"Chinese,South Indian",179
mn914388,67683,fd47161,"Chinese,South Indian",179
mn914854,560575,fd28,"South Indian,Fast Food",120
mn914854,560575,fd47161,"South Indian,Fast Food",120
mn915074,1360,fd28,"Chinese,Seafood",205
mn915074,1360,fd47161,"Chinese,Seafood",205
mn915403,32780,fd28,"North Indian,Chinese",260
mn915403,32780,fd47161,"North Indian,Chinese",260
mn916138,298650,fd28,"Chinese,South Indian",245
mn916138,298650,fd47161,"Chinese,South Indian",245
mn916880,466572,fd28,"Kebabs,North Indian",89
mn916880,466572,fd47161,"Kebabs,North Indian",89
mn917349,477214,fd28,"Biryani,Snacks",50
mn917349,477214,fd47161,"Biryani,Snacks",50
mn918295,241668,fd28,Indian,80
mn918295,241668,fd47161,Indian,80
mn918545,431244,fd28,Chinese,165
mn918545,431244,fd47161,Chinese,165
mn918916,411752,fd28,"Chinese,Indian",215
mn918916,411752,fd47161,"Chinese,Indian",215
mn919163,295213,fd28,"Chinese,Asian",245
mn919163,295213,fd47161,"Chinese,Asian",245
mn919887,507702,fd28,"South Indian,Chinese",60
mn919887,507702,fd47161,"South Indian,Chinese",60
mn920550,380645,fd28,"Andhra,Biryani",165
mn920550,380645,fd47161,"Andhra,Biryani",165
mn921436,239014,fd28,"Andhra,Biryani",224
mn921436,239014,fd47161,"Andhra,Biryani",224
mn921675,430577,fd28,"South Indian,Indian",215
mn921675,430577,fd47161,"South Indian,Indian",215
mn921693,487467,fd28,"Biryani,Chinese",50
mn921693,487467,fd47161,"Biryani,Chinese",50
mn922114,151405,fd28,"Tandoor,Biryani",99
mn922114,151405,fd47161,"Tandoor,Biryani",99
mn922232,438180,fd28,"Chinese,Malaysian",229
mn922232,438180,fd47161,"Chinese,Malaysian",229
mn922322,52212,fd28,"South Indian,North Indian",200
mn922322,52212,fd47161,"South Indian,North Indian",200
mn922614,438188,fd28,"Chinese,Asian",239
mn922614,438188,fd47161,"Chinese,Asian",239
mn923953,153731,fd28,"Biryani,Barbecue",219
mn923953,153731,fd47161,"Biryani,Barbecue",219
mn924121,69905,fd28,"Punjabi,North Indian",149
mn924121,69905,fd47161,"Punjabi,North Indian",149
mn924156,487445,fd28,"Biryani,Chinese",50
mn924156,487445,fd47161,"Biryani,Chinese",50
mn925355,47626,fd28,Chinese,210
mn925355,47626,fd47161,Chinese,210
mn925766,111168,fd28,"Andhra,Biryani",205
mn925766,111168,fd47161,"Andhra,Biryani",205
mn927018,504923,fd28,"North Indian,Ice Cream",220
mn927018,504923,fd47161,"North Indian,Ice Cream",220
mn927701,534597,fd28,"North Indian,Andhra",130
mn927701,534597,fd47161,"North Indian,Andhra",130
mn927774,56500,fd28,"Andhra,Chinese",120
mn927774,56500,fd47161,"Andhra,Chinese",120
mn928013,328,fd28,North Indian,80
mn928013,328,fd47161,North Indian,80
mn928176,20260,fd28,"Biryani,Tandoor",150
mn928176,20260,fd47161,"Biryani,Tandoor",150
mn928278,137444,fd28,"North Indian,Chinese",75
mn928278,137444,fd47161,"North Indian,Chinese",75
mn929061,442509,fd28,"Bengali,North Indian",170
mn929061,442509,fd47161,"Bengali,North Indian",170
mn929865,571,fd28,"North Indian,Chinese",150
mn929865,571,fd47161,"North Indian,Chinese",150
mn930384,59901,fd28,"Chinese,South Indian",170
mn930384,59901,fd47161,"Chinese,South Indian",170
mn930492,176923,fd28,"South Indian,North Indian",135
mn930492,176923,fd47161,"South Indian,North Indian",135
mn930563,359651,fd28,"Biryani,Chinese",99
mn930563,359651,fd47161,"Biryani,Chinese",99
mn930896,453665,fd28,Chinese,130
mn930896,453665,fd47161,Chinese,130
mn931119,302320,fd28,"Pizzas,Indian",175
mn931119,302320,fd47161,"Pizzas,Indian",175
mn931529,4042,fd28,"North Indian,Chinese",164
mn931529,4042,fd47161,"North Indian,Chinese",164
mn931777,69717,fd28,"Chinese,South Indian",180
mn931777,69717,fd47161,"Chinese,South Indian",180
mn932100,343,fd28,"North Indian,Chinese",200
mn932100,343,fd47161,"North Indian,Chinese",200
mn932337,487640,fd28,"Biryani,Chinese",50
mn932337,487640,fd47161,"Biryani,Chinese",50
mn932409,589,fd28,"North Indian,Chinese",135
mn932409,589,fd47161,"North Indian,Chinese",135
mn932618,453416,fd28,"North Indian,Chinese",110
mn932618,453416,fd47161,"North Indian,Chinese",110
mn932673,474211,fd28,"Chinese,Indian",120
mn932673,474211,fd47161,"Chinese,Indian",120
mn932826,360402,fd28,Indian,120
mn932826,360402,fd47161,Indian,120
mn933862,528149,fd28,"South Indian,North Indian",130
mn933862,528149,fd47161,"South Indian,North Indian",130
mn933992,413283,fd28,"South Indian,Andhra",150
mn933992,413283,fd47161,"South Indian,Andhra",150
mn934069,511810,fd28,"North Indian,Chinese",220
mn934069,511810,fd47161,"North Indian,Chinese",220
mn934612,464751,fd28,"South Indian,Indian",78
mn934612,464751,fd47161,"South Indian,Indian",78
mn934986,82496,fd28,"North Indian,Barbecue",209
mn934986,82496,fd47161,"North Indian,Barbecue",209
mn935925,510621,fd28,"Thalis,North Indian",220
mn935925,510621,fd47161,"Thalis,North Indian",220
mn936040,361406,fd28,"South Indian,Chinese",110
mn936040,361406,fd47161,"South Indian,Chinese",110
mn936140,360313,fd28,"Biryani,Chinese",129
mn936140,360313,fd47161,"Biryani,Chinese",129
mn936438,36450,fd28,"Chinese,Thai",210
mn936438,36450,fd47161,"Chinese,Thai",210
mn936660,544830,fd28,"South Indian,Chinese",70
mn936660,544830,fd47161,"South Indian,Chinese",70
mn936677,449360,fd28,"Biryani,Indian",70
mn936677,449360,fd47161,"Biryani,Indian",70
mn936869,26308,fd28,"North Indian,Continental",199
mn936869,26308,fd47161,"North Indian,Continental",199
mn937716,302650,fd28,"Chinese,Asian",275
mn937716,302650,fd47161,"Chinese,Asian",275
mn938077,182073,fd28,Biryani,99
mn938077,182073,fd47161,Biryani,99
mn938418,346665,fd28,"Punjabi,North Indian",169
mn938418,346665,fd47161,"Punjabi,North Indian",169
mn938539,36569,fd28,"North Indian,Kebabs",180
mn938539,36569,fd47161,"North Indian,Kebabs",180
mn938953,371583,fd28,"Biryani,South Indian",99
mn938953,371583,fd47161,"Biryani,South Indian",99
mn939044,34132,fd28,"Chinese,North Indian",140
mn939044,34132,fd47161,"Chinese,North Indian",140
mn939250,481276,fd28,North Indian,90
mn939250,481276,fd47161,North Indian,90
mn939576,359001,fd28,"Indian,Chinese",100
mn939576,359001,fd47161,"Indian,Chinese",100
mn939939,562034,fd28,Chinese,180
mn939939,562034,fd47161,Chinese,180
mn940297,427304,fd28,Chinese,120
mn940297,427304,fd47161,Chinese,120
mn940974,521650,fd28,"Biryani,Tandoor",269
mn940974,521650,fd47161,"Biryani,Tandoor",269
mn941243,511992,fd28,"North Indian,Snacks",220
mn941243,511992,fd47161,"North Indian,Snacks",220
mn941248,409900,fd28,"South Indian,Biryani",119
mn941248,409900,fd47161,"South Indian,Biryani",119
mn941637,350560,fd28,"North Indian,Chinese",159
mn941637,350560,fd47161,"North Indian,Chinese",159
mn941877,415577,fd28,"Chinese,Asian",165
mn941877,415577,fd47161,"Chinese,Asian",165
mn942110,91255,fd28,"Arabian,Biryani",195
mn942110,91255,fd47161,"Arabian,Biryani",195
mn942589,42528,fd28,"Seafood,Mangalorean",180
mn942589,42528,fd47161,"Seafood,Mangalorean",180
mn942902,402782,fd28,"Chinese,Indian",180
mn942902,402782,fd47161,"Chinese,Indian",180
mn944075,251707,fd28,Indian,159
mn944075,251707,fd47161,Indian,159
mn944254,154359,fd28,"Biryani,Indian",109
mn944254,154359,fd47161,"Biryani,Indian",109
mn944541,21954,fd28,"North Indian,Chinese",205
mn944541,21954,fd47161,"North Indian,Chinese",205
mn944752,473629,fd28,"Indian,Biryani",80
mn944752,473629,fd47161,"Indian,Biryani",80
mn945091,190224,fd28,"Chinese,North Indian",210
mn945091,190224,fd47161,"Chinese,North Indian",210
mn945642,156557,fd28,"Indian,Biryani",75
mn945642,156557,fd47161,"Indian,Biryani",75
mn945957,36175,fd28,"Arabian,Biryani",185
mn945957,36175,fd47161,"Arabian,Biryani",185
mn946362,36175,fd28,"Arabian,Biryani",185
mn946362,36175,fd47161,"Arabian,Biryani",185
mn946575,334854,fd28,"South Indian,North Indian",210
mn946575,334854,fd47161,"South Indian,North Indian",210
mn947060,475900,fd28,"Biryani,Chinese",50
mn947060,475900,fd47161,"Biryani,Chinese",50
mn947167,565761,fd28,"North Indian,Biryani",100
mn947167,565761,fd47161,"North Indian,Biryani",100
mn947347,108144,fd28,"Continental,North Indian",150
mn947347,108144,fd47161,"Continental,North Indian",150
mn947784,154326,fd28,"North Indian,South Indian",178
mn947784,154326,fd47161,"North Indian,South Indian",178
mn948202,529799,fd28,"Chinese,Indian",80
mn948202,529799,fd47161,"Chinese,Indian",80
mn948272,235126,fd28,"Biryani,Tandoor",119
mn948272,235126,fd47161,"Biryani,Tandoor",119
mn948401,419064,fd28,"Chinese,Thai",199
mn948401,419064,fd47161,"Chinese,Thai",199
mn948608,388629,fd28,"South Indian,Tandoor",140
mn948608,388629,fd47161,"South Indian,Tandoor",140
mn950009,36143,fd28,"Arabian,Beverages",115
mn950009,36143,fd47161,"Arabian,Beverages",115
mn950153,448523,fd28,"Chinese,Indian",70
mn950153,448523,fd47161,"Chinese,Indian",70
mn950205,260437,fd28,Chinese,189
mn950205,260437,fd47161,Chinese,189
mn950416,186498,fd28,"Mangalorean,South Indian",120
mn950416,186498,fd47161,"Mangalorean,South Indian",120
mn950543,3610,fd28,"Maharashtrian,North Indian",95
mn950543,3610,fd47161,"Maharashtrian,North Indian",95
mn950652,550009,fd28,"North Indian,Indian",180
mn950652,550009,fd47161,"North Indian,Indian",180
mn950838,504271,fd28,"Chinese,Asian",129
mn950838,504271,fd47161,"Chinese,Asian",129
mn950981,334818,fd28,Chinese,179
mn950981,334818,fd47161,Chinese,179
mn951075,334816,fd28,"Biryani,North Indian",179
mn951075,334816,fd47161,"Biryani,North Indian",179
mn951253,333724,fd28,"Indian,Chinese",159
mn951253,333724,fd47161,"Indian,Chinese",159
mn951533,63609,fd28,"Biryani,South Indian",99
mn951533,63609,fd47161,"Biryani,South Indian",99
mn951816,472951,fd28,"Fast Food,Biryani",85
mn951816,472951,fd47161,"Fast Food,Biryani",85
mn952910,251410,fd28,"South Indian,North Indian",170
mn952910,251410,fd47161,"South Indian,North Indian",170
mn953736,558341,fd28,"Indian,Chinese",140
mn953736,558341,fd47161,"Indian,Chinese",140
mn953967,152905,fd28,"Bengali,North Indian",60
mn953967,152905,fd47161,"Bengali,North Indian",60
mn954436,558579,fd28,"South Indian,Chinese",70
mn954436,558579,fd47161,"South Indian,Chinese",70
mn954851,326179,fd28,"Biryani,Indian",140
mn954851,326179,fd47161,"Biryani,Indian",140
mn954909,456314,fd28,"Chinese,Fast Food",99
mn954909,456314,fd47161,"Chinese,Fast Food",99
mn955380,206515,fd28,"Chinese,North Indian",149
mn955380,206515,fd47161,"Chinese,North Indian",149
mn955424,391836,fd28,Korean,180
mn955424,391836,fd47161,Korean,180
mn955607,89589,fd28,North Indian,140
mn955607,89589,fd47161,North Indian,140
mn955801,16395,fd28,"North Indian,Chinese",130
mn955801,16395,fd47161,"North Indian,Chinese",130
mn956846,456652,fd28,"Indian,Biryani",65
mn956846,456652,fd47161,"Indian,Biryani",65
mn956979,515772,fd28,"Chinese,Seafood",220
mn956979,515772,fd47161,"Chinese,Seafood",220
mn957071,18460,fd28,"North Indian,Andhra",130
mn957071,18460,fd47161,"North Indian,Andhra",130
mn957501,393839,fd28,"Chinese,Asian",99
mn957501,393839,fd47161,"Chinese,Asian",99
mn957929,239113,fd28,"South Indian,North Indian",185
mn957929,239113,fd47161,"South Indian,North Indian",185
mn958680,38160,fd28,Chinese,210
mn958680,38160,fd47161,Chinese,210
mn958735,2127,fd28,"Fast Food,Snacks",130
mn958735,2127,fd47161,"Fast Food,Snacks",130
mn959109,40111,fd28,"Biryani,Chinese",169
mn959109,40111,fd47161,"Biryani,Chinese",169
mn959190,82506,fd28,"North Indian,Barbecue",209
mn959190,82506,fd47161,"North Indian,Barbecue",209
mn960028,31192,fd28,"South Indian,North Indian",165
mn960028,31192,fd47161,"South Indian,North Indian",165
mn960312,442680,fd28,"Thai,Chinese",215
mn960312,442680,fd47161,"Thai,Chinese",215
mn961760,414,fd28,"North Indian,Chinese",160
mn961760,414,fd47161,"North Indian,Chinese",160
mn961898,510104,fd28,"South Indian,Snacks",100
mn961898,510104,fd47161,"South Indian,Snacks",100
mn962246,8721,fd28,"North Indian,Chinese",144
mn962246,8721,fd47161,"North Indian,Chinese",144
mn962465,419579,fd28,"Indian,Chinese",50
mn962465,419579,fd47161,"Indian,Chinese",50
mn963043,162500,fd28,Snacks,80
mn963043,162500,fd47161,Snacks,80
mn963147,285116,fd28,"Biryani,Barbecue",209
mn963147,285116,fd47161,"Biryani,Barbecue",209
mn964150,361718,fd28,"Hyderabadi,Biryani",130
mn964150,361718,fd47161,"Hyderabadi,Biryani",130
mn964712,476897,fd28,"South Indian,Chinese",50
mn964712,476897,fd47161,"South Indian,Chinese",50
mn965200,54691,fd28,"Chinese,North Indian",139
mn965200,54691,fd47161,"Chinese,North Indian",139
mn965284,370688,fd28,"Chinese,Indian",129
mn965284,370688,fd47161,"Chinese,Indian",129
mn965612,54692,fd28,"Chinese,North Indian",149
mn965612,54692,fd47161,"Chinese,North Indian",149
mn965730,88589,fd28,"North Indian,South Indian",140
mn965730,88589,fd47161,"North Indian,South Indian",140
mn966062,161429,fd28,"South Indian,North Indian",138
mn966062,161429,fd47161,"South Indian,North Indian",138
mn966314,391594,fd28,Kerala,80
mn966314,391594,fd47161,Kerala,80
mn967737,462571,fd28,"Biryani,Hyderabadi",140
mn967737,462571,fd47161,"Biryani,Hyderabadi",140
mn968211,425390,fd28,"North Indian,Chinese",120
mn968211,425390,fd47161,"North Indian,Chinese",120
mn970466,9419,fd28,South Indian,160
mn970466,9419,fd47161,South Indian,160
mn970680,544790,fd28,"North Indian,Indian",129
mn970680,544790,fd47161,"North Indian,Indian",129
mn970713,544790,fd28,"North Indian,Indian",129
mn970713,544790,fd47161,"North Indian,Indian",129
mn971084,414226,fd28,South Indian,70
mn971084,414226,fd47161,South Indian,70
mn971330,508681,fd28,"Biryani,North Indian",120
mn971330,508681,fd47161,"Biryani,North Indian",120
mn971459,568814,fd28,Chinese,140
mn971459,568814,fd47161,Chinese,140
mn971572,393004,fd28,"Chinese,Pan-Asian",170
mn971572,393004,fd47161,"Chinese,Pan-Asian",170
mn971661,393004,fd28,"Chinese,Pan-Asian",170
mn971661,393004,fd47161,"Chinese,Pan-Asian",170
mn971975,551186,fd28,"Chinese,Indian",180
mn971975,551186,fd47161,"Chinese,Indian",180
mn972111,555775,fd28,"South Indian,Biryani",40
mn972111,555775,fd47161,"South Indian,Biryani",40
mn972392,323888,fd28,"South Indian,North Indian",70
mn972392,323888,fd47161,"South Indian,North Indian",70
mn972715,219194,fd28,"Chinese,Continental",245
mn972715,219194,fd47161,"Chinese,Continental",245
mn973874,503242,fd28,"Kerala,South Indian",115
mn973874,503242,fd47161,"Kerala,South Indian",115
mn974422,211494,fd28,"Biryani,Chinese",160
mn974422,211494,fd47161,"Biryani,Chinese",160
mn975848,123832,fd28,Fast Food,100
mn975848,123832,fd47161,Fast Food,100
mn975987,123717,fd28,"Biryani,Chinese",160
mn975987,123717,fd47161,"Biryani,Chinese",160
mn976333,89185,fd28,"South Indian,North Indian",140
mn976333,89185,fd47161,"South Indian,North Indian",140
mn976446,210181,fd28,"Biryani,Chinese",169
mn976446,210181,fd47161,"Biryani,Chinese",169
mn976518,39563,fd28,"Biryani,North Indian",143
mn976518,39563,fd47161,"Biryani,North Indian",143
mn976583,461985,fd28,"Indian,Combo",99
mn976583,461985,fd47161,"Indian,Combo",99
mn976688,319489,fd28,"Chinese,Pan-Asian",155
mn976688,319489,fd47161,"Chinese,Pan-Asian",155
mn977086,446435,fd28,Indian,75
mn977086,446435,fd47161,Indian,75
mn977200,250763,fd28,"Tandoor,Mughlai",100
mn977200,250763,fd47161,"Tandoor,Mughlai",100
mn977658,180502,fd28,Chinese,131
mn977658,180502,fd47161,Chinese,131
mn977871,539002,fd28,"North Indian,Chinese",80
mn977871,539002,fd47161,"North Indian,Chinese",80
mn978802,246128,fd28,"North Indian,Kebabs",180
mn978802,246128,fd47161,"North Indian,Kebabs",180
mn979120,505006,fd28,"Chinese,Pan-Asian",179
mn979120,505006,fd47161,"Chinese,Pan-Asian",179
mn980161,455590,fd28,"North Indian,Chinese",90
mn980161,455590,fd47161,"North Indian,Chinese",90
mn980491,523375,fd28,"Chinese,North Indian",75
mn980491,523375,fd47161,"Chinese,North Indian",75
mn982617,516813,fd28,"North Indian,Chinese",110
mn982617,516813,fd47161,"North Indian,Chinese",110
mn983106,522260,fd28,"North Indian,Indian",160
mn983106,522260,fd47161,"North Indian,Indian",160
mn983190,480520,fd28,"Chinese,North Indian",90
mn983190,480520,fd47161,"Chinese,North Indian",90
mn983714,358807,fd28,South Indian,100
mn983714,358807,fd47161,South Indian,100
mn984376,576923,fd28,"North Indian,Chinese",100
mn984376,576923,fd47161,"North Indian,Chinese",100
mn985160,349022,fd28,North Indian,149
mn985160,349022,fd47161,North Indian,149
mn985923,378431,fd28,"Chinese,Thai",155
mn985923,378431,fd47161,"Chinese,Thai",155
mn986066,403701,fd28,"Indian,Chinese",130
mn986066,403701,fd47161,"Indian,Chinese",130
mn987369,470928,fd28,"Chinese,Arabian",118
mn987369,470928,fd47161,"Chinese,Arabian",118
mn988457,409467,fd28,South Indian,119
mn988457,409467,fd47161,South Indian,119
mn988542,136764,fd28,"Kerala,South Indian",130
mn988542,136764,fd47161,"Kerala,South Indian",130
mn988708,377104,fd28,"Chinese,Asian",170
mn988708,377104,fd47161,"Chinese,Asian",170
mn988790,377104,fd28,"Chinese,Asian",170
mn988790,377104,fd47161,"Chinese,Asian",170
mn989254,254831,fd28,"Punjabi,North Indian",159
mn989254,254831,fd47161,"Punjabi,North Indian",159
mn989649,408768,fd28,"Biryani,Indian",200
mn989649,408768,fd47161,"Biryani,Indian",200
mn989858,489522,fd28,Indian,80
mn989858,489522,fd47161,Indian,80
mn989945,469911,fd28,"North Indian,Snacks",160
mn989945,469911,fd47161,"North Indian,Snacks",160
mn990058,442678,fd28,"Thai,Chinese",215
mn990058,442678,fd47161,"Thai,Chinese",215
mn990092,462292,fd28,"Chinese,Biryani",50
mn990092,462292,fd47161,"Chinese,Biryani",50
mn990548,454894,fd28,"North Indian,Thalis",169
mn990548,454894,fd47161,"North Indian,Thalis",169
mn990968,427293,fd28,"Biryani,Indian",140
mn990968,427293,fd47161,"Biryani,Indian",140
mn991083,408757,fd28,Chinese,95
mn991083,408757,fd47161,Chinese,95
mn991328,317882,fd28,"North Indian,Punjabi",159
mn991328,317882,fd47161,"North Indian,Punjabi",159
mn991940,76410,fd28,"Chinese,North Indian",300
mn991940,76410,fd47161,"Chinese,North Indian",300
mn992356,644,fd28,"Punjabi,North Indian",199
mn992356,644,fd47161,"Punjabi,North Indian",199
mn993019,14837,fd28,"Biryani,North Indian",170
mn993019,14837,fd47161,"Biryani,North Indian",170
mn993750,426,fd28,"North Indian,Kebabs",180
mn993750,426,fd47161,"North Indian,Kebabs",180
mn994252,42294,fd28,"Beverages,Biryani",122
mn994252,42294,fd47161,"Beverages,Biryani",122
mn994652,405051,fd28,"Snacks,Indian",195
mn994652,405051,fd47161,"Snacks,Indian",195
mn994782,466845,fd28,"Biryani,Chinese",65
mn994782,466845,fd47161,"Biryani,Chinese",65
mn996058,44453,fd28,"South Indian,Chinese",100
mn996058,44453,fd47161,"South Indian,Chinese",100
mn996529,229244,fd28,"Indian,Biryani",199
mn996529,229244,fd47161,"Indian,Biryani",199
mn996759,514835,fd28,"North Indian,Chinese",235
mn996759,514835,fd47161,"North Indian,Chinese",235
mn996932,242443,fd28,"South Indian,Beverages",109
mn996932,242443,fd47161,"South Indian,Beverages",109
mn997477,477719,fd28,Chinese,201
mn997477,477719,fd47161,Chinese,201
mn997636,348547,fd28,"Biryani,Mughlai",145
mn997636,348547,fd47161,"Biryani,Mughlai",145
mn997759,465986,fd28,Chinese,60
mn997759,465986,fd47161,Chinese,60
mn998076,419413,fd28,"Indian,Chinese",120
mn998076,419413,fd47161,"Indian,Chinese",120
mn998553,30039,fd28,"Andhra,Biryani",178
mn998553,30039,fd47161,"Andhra,Biryani",178
mn998690,302418,fd28,Indian,230
mn998690,302418,fd47161,Indian,230
mn998814,302416,fd28,"Punjabi,North Indian",230
mn998814,302416,fd47161,"Punjabi,North Indian",230
mn999042,335579,fd28,"Indian,Chinese",80
mn999042,335579,fd47161,"Indian,Chinese",80
mn999490,386805,fd28,"South Indian,Biryani",70
mn999490,386805,fd47161,"South Indian,Biryani",70
mn999918,382445,fd28,North Indian,159
mn999918,382445,fd47161,North Indian,159
mn1000181,302661,fd28,"Chinese,Asian",190
mn1000181,302661,fd47161,"Chinese,Asian",190
mn1000481,302429,fd28,"North Indian,Indian",250
mn1000481,302429,fd47161,"North Indian,Indian",250
mn1000652,302428,fd28,Indian,220
mn1000652,302428,fd47161,Indian,220
mn1001479,302431,fd28,Indian,230
mn1001479,302431,fd47161,Indian,230
mn1001612,302672,fd28,Indian,250
mn1001612,302672,fd47161,Indian,250
mn1001671,302672,fd28,Indian,250
mn1001671,302672,fd47161,Indian,250
mn1001782,368165,fd28,"North Indian,Chinese",205
mn1001782,368165,fd47161,"North Indian,Chinese",205
mn1002017,5287,fd28,"Chettinad,South Indian",200
mn1002017,5287,fd47161,"Chettinad,South Indian",200
mn1002956,15402,fd28,North Indian,110
mn1002956,15402,fd47161,North Indian,110
mn1003129,415484,fd28,"Fast Food,American",200
mn1003129,415484,fd47161,"Fast Food,American",200
mn1003356,323582,fd28,"Chinese,North Indian",140
mn1003356,323582,fd47161,"Chinese,North Indian",140
mn1003934,540362,fd28,"Snacks,Chinese",40
mn1003934,540362,fd47161,"Snacks,Chinese",40
mn1004126,534921,fd28,"Indian,North Indian",179
mn1004126,534921,fd47161,"Indian,North Indian",179
mn1004307,549174,fd28,"North Indian,Mughlai",130
mn1004307,549174,fd47161,"North Indian,Mughlai",130
mn1004332,549174,fd28,"North Indian,Mughlai",130
mn1004332,549174,fd47161,"North Indian,Mughlai",130
mn1005017,123818,fd28,"Chinese,South Indian",160
mn1005017,123818,fd47161,"Chinese,South Indian",160
mn1005064,561294,fd28,"Chinese,Biryani",40
mn1005064,561294,fd47161,"Chinese,Biryani",40
mn1005181,300446,fd28,Continental,230
mn1005181,300446,fd47161,Continental,230
mn1005267,300446,fd28,Continental,230
mn1005267,300446,fd47161,Continental,230
mn1005640,381143,fd28,"North Indian,Chinese",240
mn1005640,381143,fd47161,"North Indian,Chinese",240
mn1005734,381143,fd28,"North Indian,Chinese",240
mn1005734,381143,fd47161,"North Indian,Chinese",240
mn1005778,511844,fd28,"North Indian,Chinese",80
mn1005778,511844,fd47161,"North Indian,Chinese",80
mn1005854,37401,fd28,"Chinese,North Indian",130
mn1005854,37401,fd47161,"Chinese,North Indian",130
mn1006208,374645,fd28,"North Indian,Biryani",70
mn1006208,374645,fd47161,"North Indian,Biryani",70
mn1006411,553484,fd28,"South Indian,Snacks",80
mn1006411,553484,fd47161,"South Indian,Snacks",80
mn1006872,297,fd28,"North Indian,Chinese",330
mn1006872,297,fd47161,"North Indian,Chinese",330
mn1007126,556503,fd28,"North Indian,Chinese",110
mn1007126,556503,fd47161,"North Indian,Chinese",110
mn1007215,534719,fd28,"Indian,Chinese",179
mn1007215,534719,fd47161,"Indian,Chinese",179
mn1007458,372452,fd28,"South Indian,Chinese",80
